49677	831.384221	353.690674	2.613186	860.333222	371.681684	2.639269
49681	833.807847	355.742234	2.610774	860.403536	369.404845	2.643823
49685	836.220113	356.604443	2.61126	858.621553	367.996866	2.645333
49689	834.813332	358.529825	2.610003	855.225849	365.161625	2.649968
49693	837.233016	357.985913	2.608531	854.624967	364.175592	2.654241
49697	835.752608	359.395404	2.606887	850.941925	363.436464	2.659705
49701	837.761521	358.379311	2.606747	851.119202	361.855976	2.663135
49705	838.384833	358.953405	2.605578	853.015564	361.079419	2.664775
49709	840.204365	358.25523	2.603352	854.324657	357.99406	2.664818
49713	841.690299	357.549839	2.60643	851.944868	358.277123	2.665782
49717	841.643746	357.218819	2.602236	851.82548	355.267621	2.669248
49721	841.705378	357.949925	2.604691	850.475441	353.805995	2.669235
49725	841.764908	357.050843	2.608454	850.47929	352.099503	2.671347
49729	841.713331	357.545315	2.608897	850.252408	347.631489	2.67191
49733	842.131647	359.318123	2.604567	851.134361	342.582767	2.669718
49737	841.780141	358.898747	2.604276	852.2157	345.545494	2.667245
49741	841.931173	358.901174	2.612051	853.35631	343.610965	2.665361
49745	842.859769	358.764398	2.614067	854.52627	344.882599	2.666291
49749	844.417088	355.705888	2.615212	854.639976	344.474648	2.665629
49753	844.707537	353.775072	2.609951	854.038635	347.610778	2.666349
49757	844.322884	355.391996	2.612569	854.268493	348.51733	2.665595
49761	845.803629	353.246913	2.614859	854.649396	350.946478	2.663256
49765	847.481918	353.800996	2.615204	852.9603	352.730079	2.659464
49769	848.397053	352.855317	2.61265	852.357325	358.591908	2.658844
49773	849.968804	350.85738	2.609831	851.830912	362.207016	2.658035
49777	850.373513	350.916124	2.614335	850.049144	364.097007	2.653683
49781	851.177171	349.574364	2.611422	847.780624	364.376609	2.646336
49785	852.444171	348.584842	2.606986	847.748005	369.66181	2.64746
49789	852.672225	347.993415	2.606756	846.060398	372.259576	2.646332
49793	852.700332	349.199774	2.60853	845.218801	373.526103	2.640728
49797	854.328523	349.723065	2.606373	845.901913	378.057626	2.641247
49801	853.993188	351.325269	2.610154	844.340633	379.21346	2.63573
49805	855.403361	352.411288	2.606533	843.647212	385.731879	2.635723
49809	853.683406	354.840924	2.608166	843.877556	388.955681	2.632539
49813	853.281197	357.026053	2.604812	844.20807	391.578711	2.629174
49817	851.622423	361.137938	2.604233	844.136411	392.485051	2.627438
49821	850.741634	360.879804	2.610221	844.927394	391.959876	2.630136
49825	850.410929	362.229212	2.617527	846.210974	389.393668	2.634577
49829	850.70356	361.097449	2.618526	847.407077	387.135603	2.641558
49833	850.301564	362.292842	2.617099	847.962445	378.647377	2.644508
49837	847.907066	360.653512	2.616529	848.652648	386.18816	2.648674
49841	848.425089	363.276299	2.610445	849.106474	390.114453	2.648656
49845	848.858902	362.320338	2.612159	849.897522	385.511544	2.651679
49849	846.25859	358.227049	2.616345	850.377278	377.609055	2.654762
49853	847.232207	355.994841	2.618243	850.507563	377.477423	2.655202
49857	846.979529	360.772587	2.620079	852.130525	385.29093	2.650379
49861	846.18825	362.222001	2.619196	851.924845	380.235465	2.648679
49865	847.164547	357.596726	2.624618	852.589229	370.922636	2.650102
EFIX	R	49669	49865	196	850.7884298	368.0156817	196
SSAC	R	49869
49869	848.236963	356.541097	2.622904	854.162484	370.765827	2.648141
EFIX	L	49673	49869	196	845.33662048	356.50702294	196
SSAC	L	49873
49873	855.28514	357.073806	2.619178	873.387429	391.78111	2.647607
49877	896.830545	360.117371	2.61246	953.31698	375.742347	2.649318
49881	964.393816	355.14362	2.613798	979.088407	371.912029	2.651347
49885	979.630749	354.458229	2.618893	1014.708781	377.231538	2.651934
ESAC	L	49873	49885	12	845.33662048	356.50702294	1020.17338169	359.129443222	12	
SFIX	L	49889
49889	990.989399	356.500908	2.619825	1026.987379	384.268923	2.649801
ESAC	R	49869	49889	20	850.7884298	368.0156817	1032.75521102	376.427736841	20	
SFIX	R	49893
49893	999.012843	355.559251	2.617294	1035.57838	378.29074	2.654085
49897	1004.609646	357.963131	2.615712	1038.684223	375.134894	2.658322
49901	1009.060402	355.786165	2.61594	1042.198004	373.790538	2.658621
49905	1011.274937	355.069485	2.617346	1038.182445	368.741735	2.657469
49909	1010.257303	353.921843	2.618672	1033.41847	369.306971	2.657279
49913	1010.352292	353.647338	2.62008	1033.844297	370.017588	2.656493
49917	1012.493108	353.041146	2.622514	1035.071541	370.899474	2.653918
49921	1012.901466	351.940888	2.624113	1034.916282	369.015057	2.653857
49925	1014.24509	354.048329	2.626373	1035.849436	369.495696	2.652695
49929	1015.576309	356.040189	2.62447	1034.938517	369.403462	2.651916
49933	1016.431236	356.813085	2.621069	1034.306554	369.063383	2.648278
49937	1016.463263	359.397961	2.619805	1032.878674	369.168746	2.644891
49941	1014.994553	359.220447	2.622066	1030.881196	371.217161	2.642002
49945	1014.224785	358.288738	2.620533	1029.828757	375.763794	2.639978
49949	1014.213178	355.678098	2.61778	1029.017871	381.731037	2.637123
49953	1016.091657	356.320384	2.618974	1029.359812	375.474646	2.636528
49957	1016.365422	355.59512	2.620682	1029.071127	377.545624	2.636564
49961	1017.954967	359.871157	2.616534	1028.746676	378.118562	2.641726
49965	1017.376219	357.836015	2.615629	1028.500382	383.418375	2.641239
49969	1020.432455	355.991728	2.614562	1028.38037	385.99965	2.640828
49973	1018.958781	356.18623	2.621412	1029.327073	387.803019	2.639436
49977	1020.691954	354.30584	2.620987	1030.339817	380.84679	2.637957
49981	1021.996301	352.537215	2.624527	1030.797839	377.126727	2.646721
49985	1024.590811	352.919069	2.623155	1031.79339	372.01417	2.653114
49989	1026.034375	354.020938	2.622857	1031.689263	369.974913	2.654936
49993	1027.689498	356.33907	2.617563	1031.361237	370.551002	2.658131
49997	1028.828188	357.982591	2.615774	1032.269807	382.504187	2.658354
50001	1028.380614	359.236745	2.61344	1032.515522	381.276863	2.661862
50005	1027.842716	360.569034	2.613407	1032.388872	385.343497	2.659642
50009	1027.920789	363.480361	2.615046	1032.650613	379.557362	2.661536
50013	1026.796688	365.836955	2.614895	1033.795207	383.401327	2.663272
50017	1027.141319	368.106966	2.609916	1033.206138	382.628344	2.664647
50021	1025.735789	367.229748	2.60708	1032.541162	383.838578	2.665924
50025	1026.632772	367.482743	2.605848	1032.928268	386.473962	2.660135
50029	1026.855485	369.094592	2.61016	1032.51131	381.971942	2.656758
50033	1027.524683	367.93249	2.6093	1033.636812	379.442287	2.659514
50037	1026.983276	364.461042	2.609673	1034.582065	378.590135	2.658512
50041	1027.351954	363.424058	2.608878	1033.796374	374.447604	2.659637
50045	1027.583268	360.884441	2.60896	1033.394861	374.863458	2.662984
50049	1030.448414	363.971498	2.610993	1034.309418	382.865613	2.661235
50053	1030.948387	365.443813	2.608691	1033.927726	379.087468	2.658584
50057	1031.416923	366.145054	2.609998	1031.302029	369.364303	2.658155
50061	1032.142091	363.058237	2.613317	1031.196292	365.706816	2.66141
50065	1031.98657	361.644809	2.615756	1031.315176	371.542921	2.662824
EFIX	R	49893	50065	172	1032.75521102	376.427736841	172
EFIX	L	49889	50065	176	1020.17338169	359.129443222	176
SSAC	L	50069
SSAC	R	50069
50069	1035.050151	359.361325	2.609338	1034.208436	370.774783	2.660768
50073	1045.323586	357.006831	2.614387	1074.85568	378.483889	2.663964
50077	1099.410145	363.664313	2.609023	1137.614071	379.105883	2.668477
50081	1143.576914	361.492265	2.60757	1167.342078	362.649047	2.66813
50085	1158.836344	364.023315	2.606744	1194.69665	358.313866	2.670014
50089	1173.692185	361.052317	2.602066	1205.458525	353.733103	2.672226
50093	1198.183888	360.0038	2.604049	1209.611069	351.208224	2.670645
ESAC	L	50069	50093	23	1020.17338169	359.129443222	1200.1383354	358.26514646	23	
SFIX	L	50097
50097	1203.859639	358.039694	2.607141	1209.645231	352.472858	2.669954
50101	1200.054248	356.925281	2.608583	1209.889873	352.547345	2.670003
50105	1198.613335	355.920731	2.610585	1211.877049	350.555282	2.668998
50109	1200.18211	355.648509	2.607401	1211.294511	349.268226	2.665218
50113	1199.08475	355.985283	2.607509	1208.716256	358.796095	2.664279
ESAC	R	50069	50113	43	1032.75521102	376.427736841	1215.35459087	346.816904733	43	
SFIX	R	50117
50117	1197.936594	355.263213	2.611197	1204.652605	365.30536	2.664271
50121	1197.574875	353.148467	2.610708	1204.617846	353.189565	2.664009
50125	1198.111743	352.007043	2.609719	1208.799829	350.176919	2.667247
50129	1200.368304	351.250357	2.611295	1209.915699	349.683292	2.668006
50133	1200.06235	353.2617	2.610097	1207.372514	353.955804	2.665813
50137	1197.73179	354.392743	2.607878	1208.766856	358.22425	2.668077
50141	1196.909342	352.958186	2.609608	1208.38672	355.462299	2.668985
50145	1196.562176	351.655614	2.610347	1207.060225	351.052959	2.671077
50149	1198.217877	350.689716	2.60698	1207.655252	346.378878	2.670022
50153	1199.860586	351.50759	2.603772	1210.209402	355.122656	2.668017
50157	1200.529331	353.839551	2.602748	1212.970879	356.794954	2.662607
50161	1200.663932	354.866649	2.602411	1214.986274	350.546359	2.667611
50165	1199.61994	354.927215	2.604586	1216.430845	348.081146	2.670306
50169	1200.084677	353.366073	2.605055	1217.957173	345.351997	2.671665
50173	1200.363097	354.649032	2.608538	1216.686748	348.21496	2.673011
50177	1200.408192	352.158863	2.607366	1217.159545	343.998234	2.674846
50181	1202.122278	353.047179	2.610065	1216.554285	341.045073	2.674867
50185	1202.261051	356.087096	2.610435	1215.62075	340.946282	2.669499
50189	1201.705858	358.310458	2.611461	1215.381511	342.568725	2.669598
50193	1200.6857	360.323749	2.605142	1215.782148	345.472597	2.670365
50197	1199.803922	363.875157	2.597789	1214.755884	344.897708	2.67329
50201	1199.12775	362.648757	2.594473	1214.272636	344.502286	2.675641
50205	1198.939419	364.558792	2.589322	1214.25173	345.615405	2.673559
50209	1199.712167	365.189438	2.586708	1215.742528	346.120451	2.677764
50213	1200.15285	365.74273	2.586669	1214.834259	344.557235	2.678296
50217	1200.477592	364.597347	2.590301	1215.524091	342.348732	2.682047
50221	1201.007052	364.993988	2.587482	1218.086121	341.055415	2.685931
50225	1199.370598	365.344568	2.584536	1219.225258	337.401812	2.689468
50229	1199.054798	362.240573	2.581185	1220.369139	334.08517	2.69394
50233	1199.307983	361.948444	2.579908	1220.939685	332.40772	2.698746
50237	1199.678215	360.171868	2.57874	1221.441221	334.438007	2.695985
50241	1200.013005	358.060602	2.579025	1222.408956	332.818683	2.693116
50245	1199.850287	356.781675	2.581893	1223.01338	333.154767	2.691707
50249	1200.8995	356.595529	2.583887	1222.943411	333.014801	2.689534
50253	1200.436739	355.799902	2.584983	1222.056786	337.333679	2.691547
50257	1200.739753	357.886921	2.58093	1221.289889	342.211163	2.684806
50261	1199.889068	360.632563	2.578072	1220.636623	348.064324	2.682799
50265	1199.961859	362.637544	2.575079	1219.510675	352.170253	2.682429
50269	1201.495405	362.53015	2.572377	1218.572232	355.758898	2.678409
50273	1200.992461	365.296407	2.56878	1217.227452	358.985356	2.67341
50277	1201.587084	364.335068	2.565305	1216.616616	357.164357	2.671927
50281	1201.610351	364.722136	2.564978	1216.066722	355.912445	2.662434
50285	1202.643906	362.607895	2.570686	1214.602693	351.817643	2.65578
50289	1203.212965	362.060497	2.568424	1215.076065	351.346415	2.656729
50293	1203.378266	361.76878	2.570602	1214.525431	348.005679	2.66015
EFIX	R	50117	50293	175	1215.35459087	346.816904733	175
EFIX	L	50097	50293	195	1200.1383354	358.26514646	195
SSAC	L	50297
SSAC	R	50297
50297	1205.800734	361.111327	2.571308	1219.650918	349.773621	2.661219
50301	1213.7031	362.373111	2.57499	1243.079511	354.812696	2.663679
50305	1252.655757	360.345677	2.579036	1257.523402	350.889462	2.66362
50309	1242.574389	356.974939	2.58046	1269.049527	353.530411	2.662269
ESAC	R	50297	50309	11	1215.35459087	346.816904733	1264.90111111	349.407983222	11	
ESAC	L	50297	50309	11	1200.1383354	358.26514646	1247.38590222	358.884572111	11	
SFIX	L	50313
SFIX	R	50313
50313	1238.049329	356.376283	2.585634	1259.271839	357.315192	2.661544
50317	1234.586013	354.014173	2.58929	1253.963733	354.431218	2.659915
50321	1237.829914	353.262669	2.592067	1257.340133	350.635637	2.658701
50325	1245.276902	355.045185	2.586167	1257.437069	348.029746	2.661354
50329	1243.000183	353.763985	2.589344	1263.815805	351.842964	2.663486
50333	1249.227131	355.420902	2.585188	1266.279609	351.636141	2.672732
50337	1249.926529	356.948919	2.57763	1266.472907	348.244517	2.679168
50341	1249.973121	358.555076	2.571791	1265.907243	344.973872	2.681215
50345	1249.850944	359.548907	2.567202	1265.967241	341.761523	2.684995
50349	1248.390874	357.363225	2.567173	1265.200025	346.177274	2.687083
50353	1248.607419	359.065328	2.560325	1264.512487	346.63885	2.684411
50357	1249.094374	359.155896	2.560289	1265.362974	344.171696	2.680422
50361	1249.146964	359.426533	2.562215	1264.953253	343.812747	2.680795
50365	1251.464599	359.526184	2.558833	1265.831155	345.698339	2.680801
50369	1249.830577	357.961972	2.561718	1265.094879	343.19837	2.68273
50373	1249.022013	358.364145	2.563805	1264.754426	339.80624	2.687074
50377	1247.3656	356.406496	2.567213	1262.53988	337.380463	2.684588
50381	1244.316775	358.134583	2.571045	1262.433683	338.791824	2.679027
50385	1245.370606	357.353969	2.574529	1261.930703	342.177849	2.675428
50389	1248.652042	354.871529	2.574742	1261.929642	344.441722	2.67513
50393	1249.611508	354.710618	2.570865	1263.18168	343.91345	2.68124
50397	1249.329379	356.176494	2.56788	1263.914639	343.781587	2.68261
50401	1245.285601	356.778048	2.563035	1265.116609	345.075993	2.686029
50405	1246.242535	359.872703	2.562376	1262.548964	345.944153	2.681967
50409	1244.760412	358.154008	2.565582	1261.417557	345.651456	2.675471
50413	1244.310573	360.459014	2.568954	1259.05558	347.65136	2.668194
50417	1246.074086	361.551426	2.570927	1258.96703	346.755359	2.658405
50421	1244.833534	361.076419	2.569049	1262.024593	350.279237	2.66073
50425	1249.308981	360.93384	2.566177	1263.252754	350.990852	2.662991
50429	1247.039981	360.221362	2.570491	1267.655218	349.691198	2.669984
50433	1243.948692	361.519725	2.570484	1267.872696	344.815562	2.672075
50437	1243.666543	361.48325	2.571483	1264.34672	346.178121	2.675125
50441	1244.770024	361.89916	2.570853	1262.434775	344.269471	2.678301
50445	1247.171696	362.427172	2.570138	1262.812461	346.423728	2.676963
50449	1248.488907	361.217712	2.566154	1262.780031	346.283257	2.676569
50453	1250.765894	362.959726	2.564058	1262.026937	350.295616	2.67342
50457	1249.714921	364.4365	2.563531	1264.041759	348.943431	2.674782
50461	1249.115362	364.333964	2.563515	1265.040059	355.056404	2.670979
50465	1246.363517	365.342662	2.565449	1265.511086	354.721951	2.671289
50469	1246.334656	365.405756	2.56977	1264.568148	353.04708	2.670623
50473	1249.170889	364.51871	2.572382	1261.877489	356.382371	2.666561
50477	1252.31868	363.063261	2.569857	1261.384069	356.720117	2.672625
50481	1251.812759	362.775213	2.568188	1262.927273	357.526296	2.677225
50485	1252.715943	360.432698	2.566311	1265.155887	358.703333	2.680467
50489	1250.407702	362.704355	2.567118	1267.066659	359.634087	2.684101
50493	1246.56879	362.379673	2.569589	1269.445477	361.00806	2.687301
50497	1245.8972	361.732159	2.564425	1269.782053	358.857687	2.685443
50501	1247.269165	359.88614	2.564312	1273.680029	357.057684	2.686659
50505	1251.781454	358.682297	2.57024	1273.817749	355.066587	2.686001
50509	1252.157489	355.724162	2.574544	1274.612046	353.564127	2.68394
50513	1251.63894	353.961797	2.575651	1272.864529	354.474028	2.683105
50517	1248.158682	353.390538	2.576934	1273.328519	353.196579	2.684872
50521	1246.260856	349.977612	2.576114	1274.946735	352.868088	2.686642
50525	1246.56146	349.012761	2.581162	1274.203504	352.0366	2.689246
EFIX	R	50313	50525	211	1264.90111111	349.407983222	211
EFIX	L	50313	50525	211	1247.38590222	358.884572111	211
SSAC	L	50529
SSAC	R	50529
50529	1242.085455	349.405213	2.583996	1270.565232	350.344178	2.691993
50533	1228.514415	348.650792	2.584399	1262.536128	347.812346	2.697127
50537	1121.734852	350.984046	2.58454	1172.650229	351.190783	2.692698
50541	1044.906468	355.66384	2.589386	1110.161011	355.567841	2.691846
50545	978.51155	362.463279	2.594658	1017.361626	375.045993	2.691618
50549	893.061422	366.108112	2.592055	952.858302	375.881261	2.686004
50553	838.445915	374.18027	2.590106	876.026653	381.209592	2.689685
50557	770.713612	381.083844	2.589533	809.365473	378.97505	2.693065
50561	736.024823	371.450555	2.583632	726.363575	378.158475	2.700094
50565	679.723046	382.903107	2.575509	670.393403	385.877749	2.702853
50569	633.933563	385.53893	2.576506	628.287074	380.476234	2.705256
ESAC	L	50529	50569	40	1247.38590222	358.884572111	621.630524258	372.933619242	40	
SFIX	L	50573
50573	634.01859	386.833918	2.575381	614.834452	386.174093	2.709496
ESAC	R	50529	50573	44	1264.90111111	349.407983222	625.808870721	409.916877377	44	
SFIX	R	50577
50577	634.326229	390.648456	2.577739	615.765658	388.493484	2.708937
50581	638.397651	393.580337	2.580179	624.52442	391.814127	2.710984
50585	641.974303	394.179915	2.588316	631.229289	396.206857	2.709989
50589	641.953542	394.247692	2.592888	634.745653	398.862597	2.703837
50593	640.294434	393.589572	2.594214	636.161368	402.093557	2.699467
50597	637.130429	392.733129	2.593032	631.575966	403.771794	2.694687
50601	634.292599	389.258091	2.599138	628.51062	407.292194	2.691023
50605	635.040697	387.321291	2.606536	628.495097	408.989488	2.689145
50609	632.666716	385.140162	2.613108	627.83647	414.621827	2.691657
50613	632.337191	383.93458	2.614372	630.047813	415.080917	2.69088
50617	631.529112	377.471203	2.618677	632.423793	415.629565	2.68945
50621	632.631805	375.866753	2.621388	632.624621	417.365441	2.688524
50625	629.970797	375.779098	2.626676	632.245578	419.996816	2.685908
50629	628.65311	373.671017	2.627574	630.957423	421.151694	2.681983
